rtcDate,rtcTime,aX,aY,aZ,gX,gY,gZ,mX,mY,mZ,imu_degC,output_Hz,
06/01/2021,01:12:13.96,104.00,-966.31,252.44,0.67,-0.43,-0.98,-136.80,-68.25,-63.00,32.44,133.95,
06/01/2021,01:12:13.97,98.14,-979.49,256.35,-0.55,0.79,-2.07,-138.60,-70.05,-63.00,32.58,133.96,
06/01/2021,01:12:13.97,92.29,-977.05,267.58,2.13,-1.28,-1.77,-138.60,-70.05,-63.00,32.44,133.96,
06/01/2021,01:12:13.98,101.56,-971.68,254.88,0.00,1.34,0.37,-138.60,-70.05,-63.00,32.25,133.96,
06/01/2021,01:12:13.98,106.93,-960.94,263.67,-1.34,-0.30,1.04,-138.60,-70.05,-63.00,32.58,133.96,
06/01/2021,01:12:14.00,98.14,-964.84,261.72,1.52,-2.38,1.59,-136.20,-69.15,-62.85,32.63,133.96,
06/01/2021,01:12:14.00,107.91,-973.14,259.28,0.49,0.49,-1.65,-136.20,-69.15,-62.85,32.58,133.96,
06/01/2021,01:12:14.01,96.68,-978.52,244.63,-1.28,-1.83,0.55,-136.20,-69.15,-62.85,32.39,133.96,
06/01/2021,01:12:14.01,94.73,-959.96,262.21,0.00,-0.73,0.49,-137.10,-68.55,-62.70,32.53,133.96,
06/01/2021,01:12:14.01,104.49,-972.17,261.23,0.79,0.79,-0.85,-137.10,-68.55,-62.70,32.25,133.96,
06/01/2021,01:12:14.03,91.80,-961.43,251.46,-0.18,-0.49,-2.62,-138.30,-70.05,-60.75,32.44,133.96,
06/01/2021,01:12:14.03,95.21,-973.14,263.18,0.00,-0.91,-2.13,-138.30,-70.05,-60.75,32.58,133.96,
06/01/2021,01:12:14.04,105.47,-971.68,247.07,-1.04,-0.06,2.50,-138.45,-69.60,-61.65,32.44,133.96,
06/01/2021,01:12:14.04,102.05,-973.14,267.09,1.46,-1.16,-1.40,-138.45,-69.60,-61.65,32.39,133.96,
06/01/2021,01:12:14.05,104.00,-977.54,258.79,0.30,-0.91,1.83,-138.45,-69.60,-61.65,32.53,133.96,
06/01/2021,01:12:14.06,110.84,-972.17,258.79,1.28,0.79,-0.24,-137.55,-70.05,-64.05,32.29,133.96,
06/01/2021,01:12:14.07,102.54,-965.82,266.60,0.00,-0.55,0.73,-137.55,-70.05,-64.05,32.29,133.96,
06/01/2021,01:12:14.07,103.52,-976.56,255.86,0.06,-1.04,0.79,-138.45,-69.60,-62.85,32.29,133.96,
06/01/2021,01:12:14.08,112.30,-967.29,266.60,-1.16,-0.24,1.22,-138.45,-69.60,-62.85,32.53,133.96,
06/01/2021,01:12:14.08,110.35,-959.96,256.35,0.30,-0.55,0.43,-136.50,-69.90,-62.40,32.53,133.96,
06/01/2021,01:12:14.10,110.84,-965.33,268.55,-0.24,-3.17,2.87,-139.05,-71.25,-63.30,32.44,133.96,
06/01/2021,01:12:14.10,91.31,-966.31,263.18,-0.06,-2.01,2.07,-139.05,-71.25,-63.30,32.58,133.96,
06/01/2021,01:12:14.10,107.42,-982.42,265.14,-0.98,-1.10,-0.85,-139.05,-71.25,-63.30,32.25,133.96,
06/01/2021,01:12:14.11,102.54,-974.12,267.58,-0.43,0.12,0.00,-136.95,-69.15,-63.15,32.73,133.96,
06/01/2021,01:12:14.11,105.47,-964.36,252.93,1.16,-0.24,-1.28,-136.95,-69.15,-63.15,32.25,133.96,
06/01/2021,01:12:14.12,104.98,-974.61,262.21,1.59,-1.59,0.06,-136.95,-69.15,-63.15,32.82,133.96,
06/01/2021,01:12:14.13,103.03,-969.73,257.81,1.10,-0.91,2.32,-138.60,-70.05,-63.00,32.25,133.96,
06/01/2021,01:12:14.14,104.49,-975.59,251.46,0.55,1.04,1.16,-138.60,-70.05,-63.00,32.39,133.96,
06/01/2021,01:12:14.14,107.91,-972.17,251.95,-0.43,-0.24,1.83,-136.80,-69.30,-61.95,32.29,133.96,
06/01/2021,01:12:14.15,96.19,-961.43,243.16,-0.30,-0.61,-1.04,-136.80,-69.30,-61.95,32.63,133.96,
06/01/2021,01:12:14.15,104.00,-967.77,273.44,-1.22,-1.34,-0.06,-136.80,-69.30,-61.95,32.39,133.96,
06/01/2021,01:12:14.17,111.33,-981.45,254.88,-0.79,-1.95,-2.87,-137.25,-69.60,-62.85,32.29,133.96,
06/01/2021,01:12:14.17,111.82,-971.19,253.91,0.06,-1.16,-1.71,-137.25,-69.60,-62.85,32.39,133.96,
06/01/2021,01:12:14.17,105.96,-977.54,262.21,1.10,-0.30,0.98,-137.25,-69.60,-62.85,32.58,133.96,
06/01/2021,01:12:14.18,108.40,-967.77,267.09,0.61,-0.91,1.46,-137.70,-71.10,-64.35,32.39,133.96,
06/01/2021,01:12:14.18,98.63,-972.17,262.21,0.24,-1.46,-1.71,-137.70,-71.10,-64.35,32.44,133.96,
06/01/2021,01:12:14.20,106.45,-969.73,256.84,-1.40,-0.79,2.20,-136.20,-68.40,-62.10,32.39,133.96,
06/01/2021,01:12:14.20,105.96,-964.36,259.77,0.91,-0.18,2.56,-136.20,-68.40,-62.10,32.73,133.96,
06/01/2021,01:12:14.21,106.45,-974.61,253.42,-0.12,-2.26,2.01,-136.20,-68.40,-62.10,32.58,133.96,
06/01/2021,01:12:14.21,116.70,-968.26,248.05,-0.85,-0.49,1.46,-136.80,-70.95,-63.30,32.20,133.96,
06/01/2021,01:12:14.22,104.98,-968.26,249.51,-1.16,-1.77,-1.77,-136.80,-70.95,-63.30,32.29,133.96,
06/01/2021,01:12:14.23,106.45,-986.33,255.37,-2.32,0.61,1.71,-138.30,-70.95,-63.00,32.39,133.96,
06/01/2021,01:12:14.24,102.54,-979.98,258.79,-0.12,-0.30,-1.10,-138.30,-70.95,-63.00,32.39,133.96,
06/01/2021,01:12:14.24,109.38,-966.31,267.09,0.73,0.98,1.46,-136.80,-70.05,-62.70,32.39,133.96,
06/01/2021,01:12:14.24,117.19,-972.66,254.88,1.46,0.06,0.91,-136.80,-70.05,-62.70,32.10,133.96,
06/01/2021,01:12:14.25,100.59,-971.68,258.79,2.44,-0.79,0.24,-136.80,-70.05,-62.70,32.44,133.96,
06/01/2021,01:12:14.26,107.91,-967.77,251.95,-0.12,-2.13,1.65,-137.70,-68.40,-62.10,32.29,133.96,
